datetime,T_air_C,PAR_umol,CO2_ppm,RH_percent,wind_speed_ms
2019-01-01 09:00:00,16.3,44.888889,679.0,86.3,0.3
2019-01-01 10:00:00,16.5,130.177778,671.0,87.7,0.3
2019-01-01 11:00:00,18.8,278.311111,596.0,81.4,0.3
2019-01-01 12:00:00,21.4,677.822222,550.0,77.6,0.3
2019-01-01 13:00:00,20.7,453.377778,548.0,75.3,0.3
2019-01-01 14:00:00,19.2,480.311111,670.0,81.7,0.3
2019-01-01 15:00:00,17.2,282.8,889.0,86.0,0.3
2019-01-01 16:00:00,16.9,130.177778,766.0,85.7,0.3
2019-01-01 17:00:00,15.1,67.333333,703.0,85.8,0.3
2019-01-01 18:00:00,14.2,8.977778,669.0,84.0,0.3
2019-01-01 19:00:00,14.3,0.0,676.0,83.3,0.3
2019-01-01 20:00:00,13.8,0.0,677.0,82.8,0.3
2019-01-01 21:00:00,14.2,0.0,687.0,84.9,0.3
2019-01-01 22:00:00,14.2,0.0,695.0,83.3,0.3
2019-01-01 23:00:00,14.0,0.0,690.0,83.2,0.3
2019-01-02 00:00:00,14.1,0.0,691.0,82.0,0.3
2019-01-02 01:00:00,14.1,0.0,694.0,83.4,0.3
2019-01-02 02:00:00,13.8,0.0,683.0,82.8,0.3
2019-01-02 03:00:00,13.8,0.0,677.0,83.0,0.3
2019-01-02 04:00:00,13.8,0.0,677.0,82.9,0.3
2019-01-02 05:00:00,14.0,0.0,664.0,81.8,0.3
2019-01-02 06:00:00,14.1,0.0,671.0,83.2,0.3
2019-01-02 07:00:00,14.5,0.0,678.0,81.8,0.3
2019-01-02 08:00:00,15.5,0.0,694.0,82.5,0.3
2019-01-02 09:00:00,16.6,170.577778,702.0,82.0,0.3
2019-01-02 10:00:00,19.1,484.8,558.0,74.3,0.3
2019-01-02 11:00:00,22.6,646.4,574.0,73.0,0.3
2019-01-02 12:00:00,24.5,825.955556,569.0,68.3,0.3
2019-01-02 13:00:00,23.0,816.977778,606.0,68.4,0.3
2019-01-02 14:00:00,23.5,727.2,642.0,68.7,0.3
2019-01-02 15:00:00,18.9,655.377778,554.0,83.4,0.3
2019-01-02 16:00:00,18.8,246.888889,398.0,80.4,0.3
2019-01-02 17:00:00,15.8,197.511111,380.0,88.0,0.3
2019-01-02 18:00:00,14.6,17.955556,385.0,83.1,0.3
2019-01-02 19:00:00,14.4,0.0,411.0,83.6,0.3
2019-01-02 20:00:00,14.2,0.0,429.0,83.7,0.3
2019-01-02 21:00:00,14.1,0.0,456.0,82.7,0.3
2019-01-02 22:00:00,14.2,0.0,474.0,83.0,0.3
2019-01-02 23:00:00,14.0,0.0,495.0,82.5,0.3
2019-01-03 00:00:00,14.4,0.0,514.0,82.6,0.3
2019-01-03 01:00:00,14.0,0.0,520.0,83.2,0.3
2019-01-03 02:00:00,14.2,0.0,527.0,81.6,0.3
2019-01-03 03:00:00,14.3,0.0,537.0,82.0,0.3
2019-01-03 04:00:00,14.2,0.0,538.0,82.0,0.3
2019-01-03 05:00:00,14.2,0.0,544.0,83.0,0.3
2019-01-03 06:00:00,14.0,0.0,553.0,82.9,0.3
2019-01-03 07:00:00,14.9,0.0,567.0,81.8,0.3
2019-01-03 08:00:00,15.4,4.488889,586.0,81.4,0.3
2019-01-03 09:00:00,16.5,233.422222,602.0,82.8,0.3
2019-01-03 10:00:00,20.1,543.155556,555.0,75.0,0.3
2019-01-03 11:00:00,21.4,731.688889,685.0,70.9,0.3
2019-01-03 12:00:00,24.6,834.933333,674.0,67.6,0.3
2019-01-03 13:00:00,25.2,902.266667,671.0,66.7,0.3
2019-01-03 14:00:00,24.7,866.355556,812.0,68.7,0.3
2019-01-03 15:00:00,22.7,713.733333,657.0,74.4,0.3
2019-01-03 16:00:00,19.8,484.8,441.0,77.5,0.3
2019-01-03 17:00:00,15.8,206.488889,397.0,87.2,0.3
2019-01-03 18:00:00,14.3,13.466667,423.0,85.4,0.3
2019-01-03 19:00:00,14.1,0.0,447.0,84.2,0.3
2019-01-03 20:00:00,14.4,0.0,472.0,84.6,0.3
2019-01-03 21:00:00,14.1,0.0,489.0,84.2,0.3
2019-01-03 22:00:00,13.9,0.0,501.0,83.3,0.3
2019-01-03 23:00:00,14.6,0.0,525.0,81.1,0.3
2019-01-04 00:00:00,14.1,0.0,528.0,83.2,0.3
2019-01-04 01:00:00,14.3,0.0,551.0,82.8,0.3
2019-01-04 02:00:00,13.9,0.0,543.0,83.1,0.3
2019-01-04 03:00:00,13.9,0.0,553.0,83.0,0.3
2019-01-04 04:00:00,14.1,0.0,559.0,81.8,0.3
2019-01-04 05:00:00,14.1,0.0,575.0,82.9,0.3
2019-01-04 06:00:00,14.1,0.0,577.0,82.0,0.3
2019-01-04 07:00:00,14.6,0.0,586.0,81.7,0.3
2019-01-04 08:00:00,15.5,0.0,615.0,82.2,0.3
2019-01-04 09:00:00,17.1,157.111111,637.0,83.8,0.3
2019-01-04 10:00:00,18.6,377.066667,530.0,82.2,0.3
2019-01-04 11:00:00,18.2,309.733333,537.0,85.3,0.3
2019-01-04 12:00:00,16.7,139.155556,619.0,84.2,0.3
2019-01-04 13:00:00,21.2,309.733333,604.0,78.1,0.3
2019-01-04 14:00:00,21.2,543.155556,518.0,80.1,0.3
2019-01-04 15:00:00,17.7,350.133333,651.0,86.8,0.3
2019-01-04 16:00:00,17.7,134.666667,596.0,90.2,0.3
2019-01-04 17:00:00,16.0,49.377778,555.0,88.5,0.3
2019-01-04 18:00:00,14.4,4.488889,539.0,85.8,0.3
2019-01-04 19:00:00,13.8,0.0,524.0,87.0,0.3
2019-01-04 20:00:00,13.5,0.0,528.0,83.9,0.3
2019-01-04 21:00:00,14.0,0.0,540.0,83.4,0.3
2019-01-04 22:00:00,14.1,0.0,557.0,84.0,0.3
2019-01-04 23:00:00,13.8,0.0,566.0,83.7,0.3
2019-01-05 00:00:00,13.9,0.0,569.0,83.3,0.3
2019-01-05 01:00:00,13.9,0.0,573.0,84.7,0.3
2019-01-05 02:00:00,13.8,0.0,573.0,82.8,0.3
2019-01-05 03:00:00,14.2,0.0,584.0,84.5,0.3
2019-01-05 04:00:00,13.9,0.0,587.0,84.3,0.3
2019-01-05 05:00:00,14.0,0.0,577.0,82.7,0.3
2019-01-05 06:00:00,14.3,0.0,579.0,82.6,0.3
2019-01-05 07:00:00,15.0,0.0,595.0,83.3,0.3
2019-01-05 08:00:00,15.3,0.0,614.0,83.2,0.3
2019-01-05 09:00:00,16.5,71.822222,631.0,81.1,0.3
2019-01-05 10:00:00,19.4,287.288889,501.0,75.0,0.3
2019-01-05 11:00:00,19.6,632.933333,710.0,72.9,0.3
2019-01-05 12:00:00,21.5,767.6,568.0,71.2,0.3
2019-01-05 13:00:00,25.0,861.866667,583.0,71.7,0.3
2019-01-05 14:00:00,22.8,821.466667,596.0,69.4,0.3
2019-01-05 15:00:00,22.3,691.288889,677.0,78.1,0.3
2019-01-05 16:00:00,19.4,471.333333,493.0,78.3,0.3
2019-01-05 17:00:00,15.5,215.466667,412.0,85.5,0.3
2019-01-05 18:00:00,14.3,13.466667,431.0,84.3,0.3
2019-01-05 19:00:00,14.3,0.0,439.0,83.1,0.3
2019-01-05 20:00:00,14.4,0.0,461.0,82.4,0.3
2019-01-05 21:00:00,14.0,0.0,488.0,82.6,0.3
2019-01-05 22:00:00,14.2,0.0,498.0,81.8,0.3
2019-01-05 23:00:00,14.2,0.0,516.0,82.1,0.3
2019-01-06 00:00:00,14.2,0.0,527.0,82.5,0.3
2019-01-06 01:00:00,14.2,0.0,536.0,81.8,0.3
2019-01-06 02:00:00,14.2,0.0,545.0,83.4,0.3
2019-01-06 03:00:00,14.1,0.0,546.0,84.0,0.3
2019-01-06 04:00:00,14.3,0.0,558.0,82.5,0.3
2019-01-06 05:00:00,14.3,0.0,558.0,82.8,0.3
2019-01-06 06:00:00,14.5,0.0,566.0,83.6,0.3
2019-01-06 07:00:00,14.8,0.0,583.0,83.2,0.3
2019-01-06 08:00:00,15.4,0.0,601.0,82.7,0.3
2019-01-06 09:00:00,16.2,103.244444,620.0,84.2,0.3
2019-01-06 10:00:00,17.8,350.133333,539.0,74.4,0.3
2019-01-06 11:00:00,21.5,601.511111,629.0,72.1,0.3
2019-01-06 12:00:00,23.5,812.488889,639.0,68.6,0.3
2019-01-06 13:00:00,23.4,897.777778,664.0,68.7,0.3
2019-01-06 14:00:00,22.9,866.355556,568.0,68.4,0.3
2019-01-06 15:00:00,22.8,722.711111,645.0,75.0,0.3
2019-01-06 16:00:00,20.3,502.755556,462.0,80.6,0.3
2019-01-06 17:00:00,15.9,224.444444,417.0,86.2,0.3
2019-01-06 18:00:00,14.8,17.955556,428.0,81.8,0.3
2019-01-06 19:00:00,14.3,0.0,454.0,84.5,0.3
2019-01-06 20:00:00,14.5,0.0,475.0,83.4,0.3
2019-01-06 21:00:00,14.4,0.0,489.0,82.3,0.3
2019-01-06 22:00:00,14.5,0.0,516.0,81.7,0.3
2019-01-06 23:00:00,14.5,0.0,535.0,81.4,0.3
2019-01-07 00:00:00,14.4,0.0,541.0,81.7,0.3
2019-01-07 01:00:00,14.3,0.0,547.0,81.7,0.3
2019-01-07 02:00:00,14.4,0.0,555.0,82.1,0.3
2019-01-07 03:00:00,14.2,0.0,562.0,82.5,0.3
2019-01-07 04:00:00,14.3,0.0,560.0,81.7,0.3
2019-01-07 05:00:00,14.2,0.0,560.0,82.5,0.3
2019-01-07 06:00:00,14.2,0.0,561.0,83.2,0.3
2019-01-07 07:00:00,15.0,0.0,574.0,82.3,0.3
2019-01-07 08:00:00,15.5,0.0,592.0,81.8,0.3
2019-01-07 09:00:00,16.6,125.688889,608.0,83.2,0.3
2019-01-07 10:00:00,17.7,350.133333,520.0,76.3,0.3
2019-01-07 11:00:00,21.2,583.555556,555.0,76.1,0.3
2019-01-07 12:00:00,22.7,731.688889,600.0,73.7,0.3
2019-01-07 13:00:00,23.1,799.022222,644.0,69.8,0.3
2019-01-07 14:00:00,21.9,799.022222,618.0,69.4,0.3
2019-01-07 15:00:00,21.1,529.688889,507.0,80.3,0.3
2019-01-07 16:00:00,19.7,354.622222,373.0,84.1,0.3
2019-01-07 17:00:00,16.2,143.644444,370.0,88.2,0.3
2019-01-07 18:00:00,14.9,13.466667,389.0,85.3,0.3
2019-01-07 19:00:00,14.4,0.0,416.0,81.9,0.3
2019-01-07 20:00:00,14.8,0.0,445.0,83.1,0.3
2019-01-07 21:00:00,14.7,0.0,481.0,82.7,0.3
2019-01-07 22:00:00,14.8,0.0,493.0,82.1,0.3
2019-01-07 23:00:00,15.0,0.0,509.0,82.2,0.3
2019-01-08 00:00:00,14.8,0.0,527.0,83.6,0.3
2019-01-08 01:00:00,14.4,0.0,530.0,85.1,0.3
2019-01-08 02:00:00,14.6,0.0,538.0,84.4,0.3
2019-01-08 03:00:00,14.4,0.0,546.0,83.6,0.3
2019-01-08 04:00:00,14.1,0.0,546.0,84.7,0.3
2019-01-08 05:00:00,13.9,0.0,553.0,84.5,0.3
2019-01-08 06:00:00,14.2,0.0,561.0,82.9,0.3
2019-01-08 07:00:00,15.0,0.0,591.0,83.8,0.3
2019-01-08 08:00:00,15.7,0.0,607.0,83.1,0.3
2019-01-08 09:00:00,17.0,139.155556,636.0,82.6,0.3
2019-01-08 10:00:00,19.9,408.488889,509.0,76.0,0.3
2019-01-08 11:00:00,21.9,561.111111,660.0,73.8,0.3
2019-01-08 12:00:00,18.9,525.2,545.0,76.7,0.3
2019-01-08 13:00:00,23.4,601.511111,568.0,72.5,0.3
2019-01-08 14:00:00,21.1,781.066667,599.0,75.4,0.3
2019-01-08 15:00:00,20.5,448.888889,598.0,81.6,0.3
2019-01-08 16:00:00,17.8,412.977778,436.0,82.8,0.3
2019-01-08 17:00:00,15.9,228.933333,397.0,82.9,0.3
2019-01-08 18:00:00,14.9,26.933333,413.0,84.4,0.3
2019-01-08 19:00:00,14.3,0.0,425.0,83.6,0.3
2019-01-08 20:00:00,14.1,0.0,438.0,82.4,0.3
2019-01-08 21:00:00,14.0,0.0,452.0,82.8,0.3
2019-01-08 22:00:00,14.6,0.0,477.0,83.2,0.3
2019-01-08 23:00:00,14.4,0.0,480.0,83.2,0.3
2019-01-09 00:00:00,14.2,0.0,485.0,83.7,0.3
2019-01-09 01:00:00,14.4,0.0,486.0,82.9,0.3
2019-01-09 02:00:00,14.2,0.0,491.0,82.5,0.3
2019-01-09 03:00:00,14.1,0.0,491.0,83.2,0.3
2019-01-09 04:00:00,14.1,0.0,503.0,83.3,0.3
2019-01-09 05:00:00,14.2,0.0,508.0,83.3,0.3
2019-01-09 06:00:00,14.1,0.0,515.0,84.0,0.3
2019-01-09 07:00:00,14.7,0.0,528.0,83.2,0.3
2019-01-09 08:00:00,15.5,0.0,547.0,82.8,0.3
2019-01-09 09:00:00,16.4,103.244444,570.0,83.9,0.3
2019-01-09 10:00:00,17.5,318.711111,560.0,75.9,0.3
2019-01-09 11:00:00,21.3,673.333333,639.0,75.8,0.3
2019-01-09 12:00:00,19.6,754.133333,558.0,75.4,0.3
2019-01-09 13:00:00,21.2,825.955556,579.0,76.2,0.3
2019-01-09 14:00:00,20.1,466.844444,534.0,82.4,0.3
2019-01-09 15:00:00,18.0,404.0,646.0,85.0,0.3
2019-01-09 16:00:00,19.6,417.466667,468.0,83.2,0.3
2019-01-09 17:00:00,15.7,219.955556,394.0,90.2,0.3
2019-01-09 18:00:00,14.0,17.955556,410.0,85.3,0.3
2019-01-09 19:00:00,14.1,0.0,436.0,83.6,0.3
2019-01-09 20:00:00,14.3,0.0,453.0,82.3,0.3
2019-01-09 21:00:00,14.2,0.0,475.0,81.8,0.3
2019-01-09 22:00:00,14.1,0.0,491.0,81.7,0.3
2019-01-09 23:00:00,14.1,0.0,497.0,83.4,0.3
2019-01-10 00:00:00,14.2,0.0,515.0,82.3,0.3
2019-01-10 01:00:00,14.5,0.0,521.0,81.5,0.3
2019-01-10 02:00:00,14.1,0.0,529.0,82.4,0.3
2019-01-10 03:00:00,14.1,0.0,534.0,83.1,0.3
2019-01-10 04:00:00,14.4,0.0,540.0,82.5,0.3
2019-01-10 05:00:00,14.3,0.0,542.0,81.9,0.3
2019-01-10 06:00:00,14.3,0.0,554.0,82.5,0.3
2019-01-10 07:00:00,14.9,0.0,573.0,83.2,0.3
2019-01-10 08:00:00,15.4,4.488889,596.0,83.7,0.3
2019-01-10 09:00:00,16.5,76.311111,604.0,82.7,0.3
2019-01-10 10:00:00,20.3,287.288889,536.0,78.3,0.3
2019-01-10 11:00:00,19.1,556.622222,716.0,80.0,0.3
2019-01-10 12:00:00,21.7,529.688889,587.0,78.6,0.3
2019-01-10 13:00:00,17.4,372.577778,537.0,88.0,0.3
2019-01-10 14:00:00,16.6,224.444444,492.0,89.6,0.3
2019-01-10 15:00:00,17.0,134.666667,518.0,87.8,0.3
2019-01-10 16:00:00,17.0,67.333333,523.0,89.0,0.3
2019-01-10 17:00:00,16.0,31.422222,521.0,86.4,0.3
2019-01-10 18:00:00,15.1,4.488889,500.0,86.5,0.3
2019-01-10 19:00:00,14.3,0.0,473.0,85.0,0.3
2019-01-10 20:00:00,14.2,0.0,482.0,82.8,0.3
2019-01-10 21:00:00,14.2,0.0,499.0,84.2,0.3
2019-01-10 22:00:00,14.2,0.0,505.0,83.7,0.3
2019-01-10 23:00:00,14.0,0.0,523.0,83.7,0.3
2019-01-11 00:00:00,13.8,0.0,532.0,83.6,0.3
2019-01-11 01:00:00,14.5,0.0,550.0,85.3,0.3
2019-01-11 02:00:00,14.2,0.0,557.0,85.5,0.3
2019-01-11 03:00:00,14.3,0.0,558.0,86.6,0.3
2019-01-11 04:00:00,14.3,0.0,559.0,87.4,0.3
2019-01-11 05:00:00,14.3,0.0,564.0,88.1,0.3
2019-01-11 06:00:00,14.5,0.0,575.0,87.7,0.3
2019-01-11 07:00:00,15.1,0.0,589.0,87.1,0.3
2019-01-11 08:00:00,15.7,0.0,604.0,87.5,0.3
2019-01-11 09:00:00,16.8,71.822222,617.0,85.2,0.3
2019-01-11 10:00:00,17.8,224.444444,544.0,84.6,0.3
2019-01-11 11:00:00,21.4,475.822222,563.0,78.7,0.3
2019-01-11 12:00:00,22.3,740.666667,559.0,73.0,0.3
2019-01-11 13:00:00,26.2,785.555556,563.0,72.7,0.3
2019-01-11 14:00:00,23.7,772.088889,553.0,73.7,0.3
2019-01-11 15:00:00,20.8,601.511111,545.0,77.3,0.3
2019-01-11 16:00:00,19.1,399.511111,417.0,85.7,0.3
2019-01-11 17:00:00,15.7,98.755556,383.0,90.6,0.3
2019-01-11 18:00:00,14.5,13.466667,392.0,85.2,0.3
2019-01-11 19:00:00,14.6,0.0,401.0,85.4,0.3
2019-01-11 20:00:00,14.3,0.0,412.0,86.0,0.3
2019-01-11 21:00:00,14.3,0.0,428.0,85.4,0.3
2019-01-11 22:00:00,14.1,0.0,434.0,86.6,0.3
2019-01-11 23:00:00,14.1,0.0,451.0,86.4,0.3
2019-01-12 00:00:00,14.0,0.0,463.0,87.1,0.3
2019-01-12 01:00:00,14.2,0.0,481.0,86.6,0.3
2019-01-12 02:00:00,14.2,0.0,496.0,86.2,0.3
2019-01-12 03:00:00,14.0,0.0,504.0,85.0,0.3
2019-01-12 04:00:00,13.9,0.0,513.0,85.6,0.3
2019-01-12 05:00:00,13.9,0.0,522.0,85.0,0.3
2019-01-12 06:00:00,14.1,0.0,537.0,85.2,0.3
2019-01-12 07:00:00,15.0,0.0,557.0,84.4,0.3
2019-01-12 08:00:00,15.9,0.0,575.0,84.7,0.3
2019-01-12 09:00:00,17.8,53.866667,627.0,84.2,0.3
2019-01-12 10:00:00,17.8,179.555556,522.0,82.9,0.3
2019-01-12 11:00:00,18.6,412.977778,509.0,85.5,0.3
2019-01-12 12:00:00,22.9,556.622222,538.0,77.9,0.3
2019-01-12 13:00:00,21.5,583.555556,537.0,75.2,0.3
2019-01-12 14:00:00,23.4,727.2,633.0,71.2,0.3
2019-01-12 15:00:00,21.5,601.511111,697.0,74.1,0.3
2019-01-12 16:00:00,20.3,417.466667,447.0,84.1,0.3
2019-01-12 17:00:00,15.1,166.088889,378.0,85.6,0.3
2019-01-12 18:00:00,14.8,8.977778,403.0,86.0,0.3
2019-01-12 19:00:00,14.3,0.0,414.0,86.6,0.3
2019-01-12 20:00:00,14.9,0.0,432.0,83.7,0.3
2019-01-12 21:00:00,14.9,0.0,446.0,84.0,0.3
2019-01-12 22:00:00,14.9,0.0,464.0,82.1,0.3
2019-01-12 23:00:00,14.6,0.0,477.0,83.1,0.3
2019-01-13 00:00:00,14.3,0.0,486.0,83.6,0.3
2019-01-13 01:00:00,15.0,0.0,502.0,85.2,0.3
2019-01-13 02:00:00,14.7,0.0,506.0,84.1,0.3
2019-01-13 03:00:00,14.4,0.0,527.0,84.3,0.3
2019-01-13 04:00:00,14.7,0.0,550.0,84.3,0.3
2019-01-13 05:00:00,13.9,0.0,549.0,84.1,0.3
2019-01-13 06:00:00,14.1,0.0,572.0,83.5,0.3
2019-01-13 07:00:00,15.1,0.0,588.0,81.8,0.3
2019-01-13 08:00:00,15.3,0.0,619.0,82.4,0.3
2019-01-13 09:00:00,17.4,116.711111,636.0,82.5,0.3
2019-01-13 10:00:00,18.3,354.622222,582.0,79.3,0.3
2019-01-13 11:00:00,20.5,592.533333,553.0,77.0,0.3
2019-01-13 12:00:00,23.2,754.133333,537.0,72.8,0.3
2019-01-13 13:00:00,23.6,848.4,675.0,65.3,0.3
2019-01-13 14:00:00,24.4,808.0,548.0,66.8,0.3
2019-01-13 15:00:00,22.8,695.777778,656.0,72.4,0.3
2019-01-13 16:00:00,21.2,462.355556,447.0,81.4,0.3
2019-01-13 17:00:00,16.5,228.933333,386.0,86.7,0.3
2019-01-13 18:00:00,15.0,26.933333,394.0,82.7,0.3
2019-01-13 19:00:00,14.1,0.0,414.0,83.5,0.3
2019-01-13 20:00:00,14.1,0.0,442.0,83.0,0.3
2019-01-13 21:00:00,14.8,0.0,474.0,82.7,0.3
2019-01-13 22:00:00,14.5,0.0,496.0,82.3,0.3
2019-01-13 23:00:00,14.5,0.0,514.0,82.5,0.3
2019-01-14 00:00:00,14.4,0.0,533.0,82.3,0.3
2019-01-14 01:00:00,14.3,0.0,548.0,83.0,0.3
2019-01-14 02:00:00,14.3,0.0,548.0,82.3,0.3
2019-01-14 03:00:00,14.3,0.0,565.0,82.5,0.3
2019-01-14 04:00:00,14.0,0.0,572.0,83.5,0.3
2019-01-14 05:00:00,14.3,0.0,579.0,82.5,0.3
2019-01-14 06:00:00,14.4,0.0,600.0,82.6,0.3
2019-01-14 07:00:00,15.0,0.0,634.0,83.8,0.3
2019-01-14 08:00:00,16.1,0.0,661.0,83.3,0.3
2019-01-14 09:00:00,16.7,134.666667,682.0,81.5,0.3
2019-01-14 10:00:00,19.0,439.911111,563.0,75.4,0.3
2019-01-14 11:00:00,21.4,709.244444,552.0,71.4,0.3
2019-01-14 12:00:00,22.7,677.822222,561.0,69.5,0.3
2019-01-14 13:00:00,20.9,736.177778,704.0,70.0,0.3
2019-01-14 14:00:00,23.7,718.222222,625.0,71.1,0.3
2019-01-14 15:00:00,21.4,601.511111,499.0,74.5,0.3
2019-01-14 16:00:00,18.6,291.777778,483.0,86.6,0.3
2019-01-14 17:00:00,15.6,116.711111,409.0,84.4,0.3
2019-01-14 18:00:00,14.7,26.933333,442.0,85.3,0.3
2019-01-14 19:00:00,14.4,0.0,445.0,84.6,0.3
2019-01-14 20:00:00,14.6,0.0,472.0,83.7,0.3
2019-01-14 21:00:00,14.4,0.0,492.0,84.1,0.3
2019-01-14 22:00:00,14.3,0.0,515.0,83.4,0.3
2019-01-14 23:00:00,14.8,0.0,517.0,83.1,0.3
2019-01-15 00:00:00,15.1,0.0,538.0,83.3,0.3
2019-01-15 01:00:00,14.9,0.0,544.0,83.3,0.3
2019-01-15 02:00:00,15.0,0.0,560.0,82.9,0.3
2019-01-15 03:00:00,15.0,0.0,572.0,84.7,0.3
2019-01-15 04:00:00,15.1,0.0,589.0,84.3,0.3
2019-01-15 05:00:00,14.9,0.0,601.0,85.0,0.3
2019-01-15 06:00:00,15.1,0.0,603.0,86.1,0.3
2019-01-15 07:00:00,16.0,0.0,623.0,84.5,0.3
2019-01-15 08:00:00,15.5,0.0,638.0,85.6,0.3
2019-01-15 09:00:00,17.1,85.288889,647.0,82.9,0.3
2019-01-15 10:00:00,18.7,314.222222,565.0,79.9,0.3
2019-01-15 11:00:00,20.8,556.622222,598.0,73.9,0.3
2019-01-15 12:00:00,21.7,713.733333,554.0,71.4,0.3
2019-01-15 13:00:00,18.2,673.333333,561.0,80.4,0.3
2019-01-15 14:00:00,17.8,341.155556,512.0,81.0,0.3
2019-01-15 15:00:00,17.0,197.511111,544.0,88.2,0.3
2019-01-15 16:00:00,16.5,76.311111,432.0,83.4,0.3
2019-01-15 17:00:00,16.1,94.266667,426.0,82.7,0.3
2019-01-15 18:00:00,15.6,22.444444,429.0,85.0,0.3
2019-01-15 19:00:00,15.2,0.0,432.0,83.7,0.3
2019-01-15 20:00:00,14.8,0.0,437.0,84.7,0.3
2019-01-15 21:00:00,14.8,0.0,439.0,83.7,0.3
2019-01-15 22:00:00,14.6,0.0,441.0,81.6,0.3
2019-01-15 23:00:00,14.4,0.0,447.0,82.5,0.3
2019-01-16 00:00:00,14.4,0.0,446.0,82.1,0.3
2019-01-16 01:00:00,14.6,0.0,464.0,81.0,0.3
2019-01-16 02:00:00,14.1,0.0,466.0,82.2,0.3
2019-01-16 03:00:00,14.4,0.0,479.0,81.4,0.3
2019-01-16 04:00:00,14.0,0.0,495.0,83.2,0.3
2019-01-16 05:00:00,14.0,0.0,505.0,84.4,0.3
2019-01-16 06:00:00,14.2,0.0,515.0,83.3,0.3
2019-01-16 07:00:00,14.4,0.0,540.0,83.9,0.3
2019-01-16 08:00:00,15.3,0.0,552.0,83.5,0.3
2019-01-16 09:00:00,17.3,148.133333,585.0,82.8,0.3
2019-01-16 10:00:00,20.0,448.888889,533.0,72.9,0.3
2019-01-16 11:00:00,21.6,718.222222,630.0,72.0,0.3
2019-01-16 12:00:00,24.6,861.866667,570.0,68.6,0.3
2019-01-16 13:00:00,24.4,951.644444,625.0,61.2,0.3
2019-01-16 14:00:00,24.2,933.688889,602.0,61.6,0.3
2019-01-16 15:00:00,23.7,785.555556,710.0,72.5,0.3
2019-01-16 16:00:00,20.9,556.622222,815.0,78.0,0.3
2019-01-16 17:00:00,15.9,269.333333,644.0,85.7,0.3
2019-01-16 18:00:00,14.9,35.911111,615.0,83.5,0.3
2019-01-16 19:00:00,14.1,0.0,613.0,84.6,0.3
2019-01-16 20:00:00,14.2,0.0,620.0,83.4,0.3
2019-01-16 21:00:00,14.3,0.0,640.0,83.0,0.3
2019-01-16 22:00:00,14.8,0.0,674.0,82.8,0.3
2019-01-16 23:00:00,14.6,0.0,680.0,82.7,0.3
2019-01-17 00:00:00,14.7,0.0,676.0,82.8,0.3
2019-01-17 01:00:00,14.6,0.0,676.0,82.1,0.3
2019-01-17 02:00:00,14.5,0.0,668.0,83.3,0.3
2019-01-17 03:00:00,14.6,0.0,667.0,84.0,0.3
2019-01-17 04:00:00,14.7,0.0,659.0,84.5,0.3
2019-01-17 05:00:00,14.3,0.0,652.0,84.4,0.3
2019-01-17 06:00:00,14.7,0.0,646.0,83.2,0.3
2019-01-17 07:00:00,15.5,0.0,679.0,83.0,0.3
2019-01-17 08:00:00,15.6,0.0,683.0,81.5,0.3
2019-01-17 09:00:00,17.8,134.666667,701.0,84.2,0.3
2019-01-17 10:00:00,19.5,390.533333,543.0,75.1,0.3
2019-01-17 11:00:00,18.3,650.888889,551.0,79.6,0.3
2019-01-17 12:00:00,18.2,525.2,754.0,85.6,0.3
2019-01-17 13:00:00,17.3,336.666667,576.0,86.0,0.3
2019-01-17 14:00:00,18.1,305.244444,699.0,83.9,0.3
2019-01-17 15:00:00,17.6,161.6,620.0,89.2,0.3
2019-01-17 16:00:00,17.2,116.711111,504.0,85.4,0.3
2019-01-17 17:00:00,15.2,107.733333,450.0,87.9,0.3
2019-01-17 18:00:00,14.0,26.933333,463.0,84.9,0.3
2019-01-17 19:00:00,14.7,0.0,493.0,82.7,0.3
2019-01-17 20:00:00,14.2,0.0,503.0,83.3,0.3
2019-01-17 21:00:00,14.3,0.0,517.0,82.3,0.3
2019-01-17 22:00:00,14.7,0.0,537.0,83.4,0.3
2019-01-17 23:00:00,14.4,0.0,555.0,82.0,0.3
2019-01-18 00:00:00,14.4,0.0,571.0,81.9,0.3
2019-01-18 01:00:00,14.4,0.0,564.0,82.3,0.3
2019-01-18 02:00:00,14.4,0.0,577.0,82.3,0.3
2019-01-18 03:00:00,14.5,0.0,574.0,82.1,0.3
2019-01-18 04:00:00,14.6,0.0,587.0,83.2,0.3
2019-01-18 05:00:00,14.6,0.0,593.0,83.2,0.3
2019-01-18 06:00:00,14.5,0.0,594.0,83.7,0.3
2019-01-18 07:00:00,15.2,0.0,613.0,83.1,0.3
2019-01-18 08:00:00,15.8,0.0,628.0,84.8,0.3
2019-01-18 09:00:00,17.3,98.755556,654.0,84.3,0.3
2019-01-18 10:00:00,19.3,314.222222,522.0,76.8,0.3
2019-01-18 11:00:00,21.8,597.022222,587.0,70.0,0.3
2019-01-18 12:00:00,24.0,758.622222,578.0,68.9,0.3
2019-01-18 13:00:00,23.9,884.311111,596.0,66.2,0.3
2019-01-18 14:00:00,24.1,866.355556,529.0,67.3,0.3
2019-01-18 15:00:00,23.0,740.666667,623.0,71.0,0.3
2019-01-18 16:00:00,20.7,466.844444,428.0,82.6,0.3
2019-01-18 16:48:00,16.4,466.844444,374.0,81.5,0.3
